105,340           110    55    69  53 1,130  72  3,79 0,370  1,092 10000000  73  1,97    127
106,470           110    53    71  60 1,000  71  4,25 0,360  0,998 10000000  73  1,97    127
107,470           111    58    72  62 0,970  67  4,14 0,360  1,039 10000000  71  1,97    127
108,440           115    57    72  56 1,070  75  4,17 0,360  1,035 10000000  72  1,97    127
109,510           114    55    72  61 0,980  74  4,48 0,360  0,967 10000000  72  1,97    127
110,490           115    57    69  50 1,190  72  3,61 0,360  1,146 10000000  72  1,97    127
111,680           116    52    68  50 1,210  80  3,94 0,370  1,035 10000000  74  1,97    127
112,890           111    52    69  61 0,990  71  4,27 0,350  0,962 10000000  74  1,97    127
113,880           111    54    68  56 1,070  71  3,95 0,360  1,025 10000000  73  1,97    127
114,950           110    52    70  65 0,930  71  4,55 0,350  0,919 10000000  74  1,97    127
115,880           114    55    70  56 1,070  71  3,95 0,350  1,059 10100000  72  1,97    127
116,950           114    55    70  48 1,260  71  3,35 0,350  1,249 10100000  72  1,97    127
118,210           114    55    70  63 0,950  71  4,44 0,350  0,942 10100000  72  1,97    127
119,160           112    54    70  61 0,980  63  3,84 0,360  1,089 10100000  73  1,97    127
120,140           110    55    70  69 0,870  58  4,00 0,350  1,050 10000000  72  1,97    127
121,010           110    57    70  68 0,880  54  3,67 0,330  1,136 10000000  72  1,97    127
121,890           117    56    72  59 1,020  71  4,19 0,360  1,027 10000000  72  1,97    127
122,910           116    55    72  64 0,940  72  4,61 0,350  0,940 10000000  72  1,97    127
123,850           116    56    70  56 1,080  72  3,97 0,350  1,057 10001000  72  1,97    127
124,930           116    54    71  57 1,050  78  4,42 0,360  0,957 10001000  73  1,97    127
125,980           113    54    69  58 1,030  71  4,12 0,350  0,997 10000000  73  1,97    127
127,010           113    54    71  62 0,970  75  4,63 0,360  0,923 10000000  73  1,97    127
127,980           115    56    69  52 1,160  73  3,77 0,360  1,094 10000000  72  1,97    127
129,140           114    52    69  56 1,070  78  4,38 0,370  0,948 10001000  74  1,97    127
130,210           112    55    69  60 1,000  70  4,22 0,340  0,984 10000000  73  1,97    127
131,210           117    53    71  61 0,990  80  4,84 0,370  0,880 10000000  73  1,97    127
132,200           112    55    70  65 0,920  68  4,40 0,340  0,947 10000000  73  1,97    127
133,120           113    55    68  57 1,050  71  4,06 0,350  1,008 10000000  73  1,97    127
134,170           114    53    70  65 0,930  73  4,69 0,350  0,898 10000000  73  1,97    127
135,100           118    56    71  57 1,050  77  4,40 0,360  0,961 10000000  72  1,97    127
136,150           117    54    69  56 1,070  78  4,38 0,370  0,948 10000000  73  1,97    127
137,220           112    52    69  66 0,910  70  4,60 0,350  0,896 10001000  74  1,97    127
138,130           113    54    68  59 1,020  71  4,19 0,360  0,966 10000000  73  1,97    127
139,150           113    52    67  55 1,100  76  4,11 0,360  0,970 10000000  74  1,97    127
140,250           109    50    67  63 0,960  71  4,45 0,360  0,903 10000000  74  1,96    127
141,210           110    53    66  57 1,050  69  3,93 0,360  1,003 10000000  73  1,97    127
142,260           110    51    65  57 1,060  69  3,90 0,350  1,000 10000000  74  1,97    127
143,320           109    50    66  56 1,070  76  4,26 0,370  0,926 10000000  75  1,96    127
144,390           106    50    65  61 0,990  69  4,14 0,360  0,945 10000000  75  1,96    127
145,380           103    51    65  65 0,930  62  4,00 0,360  0,971 10000000  74  1,96    127
146,310           104    52    64  58 1,040  64  3,69 0,360  1,044 10000000  74  1,97    127
147,350           104    49    65  60 1,000  69  4,11 0,370  0,952 10000000  75  1,95    127
148,350           104    51    67  66 0,910  64  4,22 0,360  0,949 10000000  74  1,96    127
148,745         [Por] EVENTMARK
148,740         [Res] EVENTMARK
149,260           108    53    68  57 1,060  70  3,96 0,370  1,022 10000000  73  1,97    127
150,320           111    53    68  56 1,080  73  4,04 0,360  1,006 10000000  73  1,97    127
151,400           109    52    69  65 0,920  68  4,39 0,360  0,936 10000000  74  1,97    127
152,320           110    55    68  60 1,000  68  4,10 0,360  0,998 10000000  72  1,97    127
153,320           112    53    67  51 1,170  74  3,82 0,370  1,044 10000000  73  1,97    127
154,490           109    50    66  56 1,070  72  4,02 0,370  0,981 10000000  75  1,96    127
155,560           105    51    64  58 1,040  63  3,64 0,350  1,054 10000000  74  1,97    127
156,600           106    50    63  51 1,180  70  3,57 0,370  1,058 10000000  75  1,96    127
157,780           104    47    64  59 1,010  68  4,03 0,370  0,945 10000000  76  1,94    127
158,790           101    50    64  63 0,960  68  4,23 0,370  0,900 10100000  75  1,96    127
159,750           101    50    64  57 1,060  68  3,83 0,370  0,994 10100000  75  1,96    127
160,810           101    50    64  57 1,050  68  3,86 0,370  0,987 10100000  75  1,96    127
161,860           105    51    67  63 0,950  60  3,76 0,350  1,069 10100000  74  1,97    127
162,810           108    53    68  57 1,050  63  3,61 0,360  1,126 10000000  73  1,97    127
163,860           109    52    67  54 1,110  67  3,62 0,370  1,110 10000000  74  1,97    127
164,970           106    51    68  63 0,960  65  4,05 0,360  1,003 10000000  74  1,96    127
165,930           106    54    67  58 1,030  63  3,70 0,360  1,082 10000000  73  1,97    127
166,960           107    52    66  50 1,190  70  3,52 0,360  1,120 10000000  74  1,97    127
168,150           105    50    68  63 0,960  70  4,38 0,370  0,931 10000000  75  1,96    127
169,110           104    54    69  66 0,910  62  4,09 0,340  1,012 10000000  73  1,97    127
170,020           110    56    74  63 0,960  72  4,52 0,370  0,975 10000000  72  1,97    127
170,980           115    59    76  63 0,960  73  4,58 0,360  0,995 10000000  71  1,97    127
171,940           116    61    75  58 1,030  68  3,98 0,340  1,123 10000000  70  1,96    127
172,970           119    59    73  48 1,250  79  3,78 0,360  1,150 10000000  71  1,97    127
174,220           117    55    72  55 1,090  76  4,19 0,360  1,027 10001000  72  1,97    127
175,310           114    56    69  55 1,090  68  3,75 0,350  1,104 10001000  72  1,97    127
176,400           113    53    67  50 1,210  75  3,70 0,360  1,086 10000000  73  1,97    127
177,610           109    51    67  59 1,020  70  4,10 0,360  0,980 10001000  74  1,96    127
178,630           108    53    66  55 1,100  66  3,60 0,360  1,091 10000000  73  1,97    127
179,730           108    51    67  56 1,070  72  4,00 0,360  0,997 10000000  74  1,96    127
180,800           107    52    68  63 0,960  68  4,22 0,360  0,963 10000000  74  1,97    127
181,760           105    54    68  67 0,900  60  3,96 0,350  1,026 10001000  73  1,97    127
182,660           107    55    68  58 1,040  66  3,81 0,360  1,070 10000000  73  1,97    127
183,700           108    52    67  52 1,150  72  3,72 0,360  1,076 10000000  74  1,97    127
184,850           107    50    68  61 0,980  69  4,19 0,360  0,973 10001000  74  1,96    127
185,830           107    55    67  55 1,090  65  3,55 0,350  1,132 10000000  73  1,97    127
186,920           109    52    67  54 1,120  72  3,83 0,360  1,049 10000000  74  1,97    127
188,040           106    51    67  59 1,010  69  4,08 0,360  0,988 10000000  74  1,96    127
189,050           105    53    66  56 1,080  64  3,52 0,360  1,120 10000000  73  1,97    127
190,130           106    51    66  56 1,070  69  3,86 0,360  1,025 10000000  74  1,96    127
191,200           104    51    67  62 0,970  65  4,03 0,360  0,993 10000000  74  1,96    127
192,170           103    53    66  61 0,980  59  3,61 0,350  1,092 10000000  73  1,97    127
193,150           104    52    66  53 1,140  66  3,48 0,360  1,129 10000000  74  1,97    127
194,290           103    49    65  54 1,110  69  3,73 0,360  1,041 10000000  75  1,95    127
195,400           100    50    66  63 0,950  61  3,84 0,350  1,027 10000000  74  1,96    127
196,350           101    53    66  60 1,000  61  3,63 0,350  1,095 10000000  73  1,97    127
197,350           103    52    67  56 1,070  66  3,71 0,360  1,075 10000000  74  1,97    127
198,420           102    51    68  61 0,980  66  4,00 0,360  1,012 10000000  74  1,96    127
199,400           100    53    67  59 1,010  59  3,51 0,350  1,136 10000000  73  1,97    127
200,410           102    52    67  54 1,120  67  3,57 0,360  1,121 10000000  74  1,97    127
201,530           102    52    67  55 1,100  67  3,62 0,360  1,106 10000000  74  1,97    127
202,630           101    51    68  63 0,960  64  3,97 0,360  1,020 10000000  74  1,96    127
203,590           101    55    68  61 0,980  59  3,60 0,350  1,125 10000000  73  1,97    127
204,570           103    54    67  54 1,120  66  3,53 0,360  1,143 10000000  73  1,97    127
205,690           103    52    68  59 1,020  67  3,92 0,350  1,044 10000000  74  1,97    127
206,710           101    54    68  62 0,970  59  3,67 0,350  1,111 10000000  73  1,97    127
207,680           104    55    69  56 1,070  65  3,65 0,360  1,130 10000000  73  1,97    127
208,750           106    53    68  51 1,180  71  3,61 0,360  1,134 10000000  73  1,97    127
209,930           107    53    70  61 0,990  67  4,07 0,360  1,031 10000000  73  1,97    127
210,920           107    56    70  60 1,000  63  3,78 0,350  1,111 10000000  72  1,97    127
211,920           110    56    71  55 1,100  70  3,79 0,360  1,116 10000000  72  1,97    127
213,020           109    55    71  61 0,990  70  4,20 0,360  1,007 10100000  72  1,97    127
214,010           109    55    71  59 1,010  70  4,14 0,360  1,021 10100000  72  1,97    127
215,020           109    55    71  51 1,180  70  3,54 0,360  1,194 10100000  72  1,97    127
216,200           117    58    77  58 1,040  70  4,01 0,360  1,148 10100000  71  1,97    127
217,240           114    59    74  56 1,080  64  3,52 0,350  1,257 10000000  71  1,97    127
218,320           113    56    72  53 1,140  70  3,65 0,360  1,187 10000000  72  1,97    127
219,460           109    53    73  65 0,920  69  4,49 0,360  0,972 10000000  73  1,97    127
220,380           107    59    72  67 0,890  60  4,05 0,350  1,070 10000000  71  1,97    127
221,270           109    57    73  60 1,000  70  4,22 0,360  1,041 10000000  72  1,97    127
222,270           110    57    76  63 0,950  73  4,57 0,360  0,994 10000000  72  1,97    127
223,220           112    60    77  65 0,930  68  4,40 0,350  1,046 10000000  71  1,96    127
224,150           116    61    76  52 1,160  74  3,80 0,360  1,196 10000000  70  1,96    127
225,310           116    58    76  55 1,100  79  4,29 0,360  1,062 10001000  71  1,97    127
226,410           112    58    75  61 0,990  71  4,28 0,350  1,051 10001000  71  1,97    127
227,400           112    59    73  54 1,120  70  3,76 0,360  1,160 10000000  71  1,97    127
228,520           110    55    73  59 1,020  73  4,29 0,360  1,017 10000000  72  1,97    127
229,540           107    56    72  63 0,960  67  4,16 0,350  1,042 10000000  72  1,97    127
230,500           110    58    72  56 1,070  70  3,92 0,350  1,105 10000000  71  1,97    127
231,570           110    55    72  57 1,060  74  4,17 0,360  1,032 10001000  72  1,97    127
232,630           106    55    71  63 0,960  67  4,19 0,350  1,020 10000000  73  1,97    127
233,590           107    57    71  58 1,040  67  3,87 0,350  1,100 10000000  72  1,97    127
234,630           108    55    71  56 1,080  72  4,01 0,360  1,062 10000000  72  1,97    127
235,710           107    54    73  65 0,920  70  4,52 0,360  0,962 10000000  73  1,97    127
236,630           107    58    72  60 1,000  65  3,89 0,350  1,110 10000000  71  1,97    127
237,630           109    56    71  52 1,160  74  3,80 0,360  1,125 10000000  72  1,97    127
238,790           106    53    72  61 0,990  72  4,37 0,360  0,991 10001000  73  1,97    127
239,780           105    57    72  62 0,970  64  3,97 0,340  1,084 10000000  72  1,97    127
240,750           106    57    72  58 1,040  70  4,04 0,370  1,073 10000000  72  1,97    127
241,790           105    56    73  61 0,980  70  4,24 0,360  1,033 10000000  72  1,97    127
242,770           104    57    74  67 0,900  64  4,26 0,340  1,035 10001000  72  1,97    127
243,670           105    59    74  61 0,990  67  4,02 0,350  1,097 10001000  71  1,97    127
244,660           106    57    77  70 0,860  69  4,85 0,350  0,946 10000000  72  1,97    127
245,520           108    62    80  79 0,760  64  5,08 0,350  0,941 10001000  70  1,95    127
246,280           110    66    79  73 0,820  61  4,45 0,330  1,068 10001000  70  1,92    127
247,100           117    64    79  59 1,010  73  4,36 0,350  1,083 10000000  70  1,94    127
248,110           116    61    79  63 0,960  75  4,69 0,340  1,010 10001000  71  1,96    127
249,070           116    62    76  56 1,080  69  3,84 0,340  1,179 10000000  70  1,95    127
250,150           117    59    74  52 1,160  77  3,95 0,350  1,120 10000000  71  1,97    127
251,310           113    55    72  58 1,040  75  4,33 0,360  1,001 10000000  72  1,97    127
252,350           109    56    71  65 0,930  66  4,22 0,340  1,013 10000000  72  1,97    127
253,280           110    57    73  57 1,060  73  4,11 0,350  1,058 10000000  72  1,97    127
254,340           111    57    74  57 1,050  75  4,29 0,350  1,034 10001000  72  1,97    127
255,390           108    57    74  62 0,970  70  4,32 0,350  1,031 10001000  72  1,97    127
256,360           108    59    73  55 1,090  68  3,75 0,350  1,168 10001000  71  1,97    127
257,450           108    56    73  55 1,090  75  4,13 0,360  1,060 10001000  72  1,97    127
258,540           106    56    74  63 0,960  70  4,36 0,350  1,018 10001000  72  1,97    127
259,500           109    60    74  55 1,100  69  3,77 0,350  1,169 10001000  71  1,97    127
260,600           111    56    73  53 1,130  76  4,04 0,360  1,084 10001000  72  1,97    127
261,730           108    55    74  61 0,980  74  4,48 0,360  0,991 10001000  72  1,97    127
262,710           108    59    74  60 1,000  66  3,96 0,340  1,121 10000000  71  1,97    127
263,710           111    59    77  55 1,100  75  4,07 0,360  1,127 10000000  71  1,97    127
264,810           112    60    79  58 1,030  77  4,49 0,360  1,059 10001000  71  1,96    127
265,840           111    63    80  63 0,960  69  4,28 0,340  1,121 10001000  70  1,94    127
266,800           112    65    76  47 1,280  72  3,36 0,350  1,361 10001000  70  1,93    127
268,080           110    57    76  50 1,210  81  4,01 0,360  1,129 10001000  72  1,97    127
269,290           108    59    75  57 1,050  70  3,96 0,350  1,136 10001000  71  1,97    127
270,340           109    59    73  50 1,200  73  3,65 0,360  1,200 10001000  71  1,97    127
271,540           108    55    72  48 1,240  76  3,69 0,360  1,162 10001000  72  1,97    127
272,780           104    53    73  60 1,000  72  4,34 0,350  1,009 10001000  73  1,97    127
273,780           104    59    73  58 1,040  65  3,74 0,350  1,175 10001000  71  1,97    127
274,820           106    58    76  54 1,110  76  4,12 0,360  1,106 10001000  71  1,97    127
275,930           106    60    79  62 0,970  74  4,56 0,360  1,042 10001000  71  1,97    127
276,900           105    65    79  47 1,270  74  3,45 0,360  1,378 10101000  70  1,93    127
278,170           105    65    79  46 1,300  74  3,38 0,360  1,406 10100000  70  1,93    127
279,470           105    65    79  65 0,920  74  4,78 0,360  0,994 10100000  70  1,93    127
280,390           113    64    79  58 1,040  61  3,52 0,350  1,338 10001000  70  1,94    127
281,430           114    61    78  55 1,090  71  3,89 0,370  1,203 10001000  71  1,96    127
282,520           112    59    77  58 1,030  70  4,08 0,370  1,136 10001000  71  1,97    127
283,550           110    60    75  57 1,050  66  3,75 0,340  1,196 10001000  71  1,96    127
284,600           109    57    74  54 1,110  76  4,08 0,370  1,091 10001000  72  1,97    127
285,710           108    57    75  58 1,030  74  4,31 0,360  1,037 10001000  72  1,97    127
286,740           105    58    73  57 1,060  67  3,77 0,340  1,157 10001000  71  1,97    127
287,800           107    57    75  55 1,100  78  4,22 0,360  1,066 10001000  72  1,97    127
288,900           111    58    77  57 1,050  77  4,37 0,360  1,060 10001000  71  1,97    127
289,950           113    61    77  55 1,090  71  3,92 0,350  1,170 10001000  70  1,96    127
291,040           114    59    76  52 1,150  80  4,15 0,360  1,102 10001000  71  1,97    127
292,190           112    58    73  49 1,220  77  3,77 0,360  1,161 10001000  71  1,97    127
293,410           108    55    70  50 1,200  72  3,58 0,350  1,164 10001000  72  1,97    127
294,610           105    53    69  53 1,140  74  3,89 0,370  1,068 10000000  73  1,97    127
295,750           103    53    72  61 0,990  73  4,39 0,360  0,987 10000000  73  1,97    127
296,740           105    59    75  59 1,020  67  3,92 0,350  1,147 10000000  71  1,97    127
297,760           110    61    81  54 1,110  79  4,28 0,360  1,132 10001000  70  1,96    127
298,870           118    65    86  55 1,100  82  4,47 0,360  1,147 10001000  70  1,93    127
299,970           122    69    86  53 1,140  75  3,92 0,350  1,308 10001000  69  1,88    127
301,110           124    68    83  45 1,320  82  3,72 0,360  1,338 10001000  69  1,89    127
302,430           121    63    81  51 1,180  82  4,19 0,370  1,152 10001000  70  1,95    127
303,610           116    62    76  52 1,150  74  3,82 0,350  1,197 10001000  70  1,95    127
304,760           113    59    76  55 1,090  78  4,26 0,370  1,070 10001000  71  1,97    127
305,850           111    59    76  59 1,010  74  4,42 0,360  1,031 10001000  71  1,97    127
306,860           111    60    75  56 1,070  71  3,99 0,350  1,124 10001000  71  1,96    127
307,930           112    57    75  54 1,110  81  4,35 0,380  1,031 10001000  72  1,97    127
309,040           110    57    75  58 1,040  77  4,41 0,360  1,013 10001000  72  1,97    127
310,080           108    58    73  55 1,090  72  3,95 0,360  1,101 10001000  71  1,97    127
311,170           107    55    72  54 1,120  77  4,13 0,370  1,042 10001000  72  1,97    127
312,290           104    55    72  58 1,040  74  4,23 0,350  1,017 10001000  73  1,97    127
313,330           102    56    70  56 1,080  68  3,76 0,350  1,109 10001000  72  1,97    127
314,410           101    53    69  54 1,120  75  3,99 0,370  1,041 10001000  73  1,97    127
315,530            99    53    69  58 1,040  70  4,04 0,370  1,028 10001000  73  1,97    127
316,570            97    53    67  55 1,090  66  3,62 0,360  1,110 10001000  73  1,97    127
317,660            96    50    67  55 1,090  73  3,99 0,370  1,007 10001000  74  1,96    127
318,750            94    50    67  58 1,040  69  3,97 0,370  1,012 10001000  74  1,96    127
319,790            94    52    66  56 1,070  64  3,60 0,360  1,104 10001000  74  1,97    127
320,860            97    51    68  55 1,100  74  4,02 0,370  1,014 10001000  74  1,96    127
321,960            96    52    69  59 1,020  70  4,14 0,360  1,000 10001000  74  1,97    127
322,980            96    54    69  58 1,040  65  3,72 0,360  1,112 10001000  73  1,97    127
324,020            98    54    72  56 1,080  74  4,09 0,360  1,052 10001000  73  1,97    127
325,100           101    56    76  60 1,000  74  4,44 0,360  1,023 10001000  72  1,97    127
326,100           107    62    78  58 1,040  70  4,00 0,360  1,162 10001000  70  1,95    127
327,140           112    61    80  55 1,090  81  4,43 0,360  1,076 10000000  71  1,96    127
328,230           113    61    79  58 1,030  77  4,52 0,360  1,051 10001000  71  1,96    127
329,260           112    63    77  57 1,060  71  4,00 0,350  1,155 10001000  70  1,95    127
330,320           111    59    77  57 1,060  78  4,41 0,370  1,040 10001000  71  1,97    127
331,380           108    58    75  62 0,970  71  4,37 0,350  1,033 10001000  71  1,97    127
332,350           109    59    75  57 1,050  73  4,15 0,360  1,077 10001000  71  1,97    127
333,400           110    57    76  66 0,910  77  5,10 0,370  0,891 10001000  72  1,97    127
334,310           107    59    79  80 0,750  72  5,72 0,350  0,828 10001000  71  1,97    127
335,060           112    64    80  70 0,860  71  4,94 0,350  0,965 10001000  70  1,94    127
335,920           114    62    78  61 0,990  79  4,76 0,360  0,986 10001000  70  1,95    127
336,910           113    59    80  72 0,830  79  5,69 0,350  0,840 10001000  71  1,97    127
337,740           112    64    78  73 0,820  65  4,76 0,340  0,983 10000000  70  1,94    127
338,560           117    62    81  69 0,870  77  5,33 0,350  0,911 10000000  70  1,95    127
339,430           123    64    81  65 0,930  80  5,14 0,360  0,939 10001000  70  1,94    127
340,360           117    60    78  66 0,910  79  5,20 0,350  0,894 10001000  71  1,96    127
341,270           114    59    74  61 0,980  74  4,48 0,340  0,984 10001000  71  1,97    127
342,250           114    56    72  59 1,020  81  4,79 0,350  0,905 10000000  72  1,97    127
343,270           109    54    71  65 0,930  74  4,79 0,350  0,889 10000000  73  1,97    127
344,200           109    54    71  64 0,940  77  4,93 0,360  0,864 10001000  73  1,97    127
