Time            fiSYS fiDIA fiMAP  HR   IBI  SV    CO   EJT    TPR Artifact Zao   Cwk Height
s                mmHg  mmHg  mmHg bpm     s  ml   lpm     s     MU _TPSROD2 mMU    MU   mmHg
0,000           [Res] 21071200  
0,000           [Res] 06265579  
0,000           [Res] BF v3.7   
0,000           [Res] BEATF-MF-2
0,000           [Res] BFmf32-2ch
0,000           [Res] mf-vs-3.21
0,000           [Res] TNOsamples
0,000           [Res] un-delayed
0,000           [Res] sfreq100Hz
0,000           [Res] preschan=1
0,000           [Res] p-site=FIN
0,000           [Res] unfiltered
0,005           [Por] Finger fixed, cuff C2
0,000           [Res] lvl-as-is-
0,000           [Res] calibration 100,0, at 15:03:57.000
0,000           [Res] Start sampling at 15:03:57.00
0,005           [Por] Male     34 y 168 cm  78 kg
0,000           [Res] Male     34 y 168 cm  81 kg
0,000           [Res] hitechan=2
0,000           [Res] markchan=0
0,000           [Res] select=EJT
0,740           [Por] Physiocal  on, Hgt off, C2
112,540           126    70    84  59 1,010  74  4,39 0,330  1,148 10100000  46  2,61    127
113,550           121    67    83  61 0,980  75  4,54 0,330  1,090 10001000  46  2,71    127
114,530           120    67    82  62 0,970  75  4,63 0,330  1,065 10001000  46  2,68    127
115,500           118    65    80  61 0,980  79  4,80 0,330  1,003 10001000  46  2,74    127
116,480           116    66    80  60 1,000  78  4,68 0,330  1,022 10000000  46  2,74    127
117,480           116    65    80  59 1,010  83  4,95 0,340  0,963 10000000  46  2,77    127
118,490           113    63    79  61 0,980  79  4,83 0,350  0,975 10000000  45  2,81    127
119,470           113    64    79  61 0,990  82  4,98 0,340  0,954 10000000  46  2,77    127
120,460           112    64    79  62 0,970  82  5,08 0,340  0,936 10000000  46  2,77    127
121,430           111    64    80  63 0,950  80  5,01 0,330  0,952 10000000  46  2,77    127
122,380           113    66    81  62 0,970  84  5,21 0,340  0,929 10001000  46  2,74    127
123,350           112    65    80  61 0,980  84  5,14 0,330  0,933 10000000  46  2,76    127
124,330           111    65    80  61 0,990  82  4,98 0,330  0,966 10001000  46  2,75    127
125,320           113    65    81  60 1,000  87  5,21 0,330  0,927 10000000  46  2,74    127
126,320           111    65    80  62 0,970  83  5,15 0,330  0,934 10000000  46  2,77    127
127,290           113    65    81  61 0,980  87  5,32 0,340  0,916 10001000  46  2,74    127
128,270           112    65    82  64 0,940  84  5,38 0,330  0,914 10000000  46  2,77    127
129,210           117    69    84  64 0,940  82  5,25 0,340  0,957 10001000  46  2,65    127
130,150           119    68    85  65 0,930  87  5,63 0,340  0,903 10000000  46  2,67    127
131,080           119    69    85  65 0,930  85  5,45 0,330  0,933 10001000  46  2,64    127
132,010           117    68    83  65 0,920  79  5,15 0,330  0,961 10001000  46  2,67    127
132,930           116    68    83  67 0,890  77  5,20 0,320  0,954 10001000  46  2,68    127
133,820           120    69    85  65 0,920  85  5,51 0,330  0,922 10001000  46  2,65    127
134,740           120    69    85  65 0,920  83  5,38 0,330  0,950 10000000  46  2,65    127
135,660           122    71    87  65 0,920  80  5,22 0,330  0,994 10001000  46  2,57    127
136,580           124    71    86  61 0,980  86  5,26 0,340  0,978 10001000  46  2,58    127
137,560           121    69    85  63 0,960  82  5,14 0,330  0,989 10000000  46  2,64    127
138,520           121    69    85  61 0,980  84  5,11 0,330  0,992 10001000  46  2,62    127
139,500           119    67    83  63 0,950  83  5,21 0,330  0,955 10000000  46  2,69    127
140,450           117    68    82  63 0,950  79  4,98 0,330  0,990 10001000  46  2,68    127
141,400           118    67    83  63 0,960  83  5,19 0,340  0,953 10001000  46  2,69    127
142,360           116    66    82  63 0,950  80  5,06 0,330  0,972 10001000  46  2,72    127
143,310           118    68    83  62 0,970  82  5,07 0,340  0,982 10001000  46  2,67    127
144,280           117    67    83  63 0,960  83  5,19 0,340  0,953 10001000  46  2,71    127
145,240           117    67    82  62 0,970  80  4,94 0,330  0,995 10001000  46  2,69    127
146,210           117    67    82  60 1,000  83  4,97 0,340  0,989 10001000  46  2,68    127
147,210           114    66    82  63 0,950  80  5,02 0,330  0,974 10001000  46  2,73    127
148,160           116    67    82  61 0,980  83  5,05 0,340  0,974 10001000  46  2,68    127
149,140           116    66    82  61 0,980  83  5,06 0,340  0,966 10001000  46  2,71    127
150,120           113    66    82  63 0,960  83  5,19 0,340  0,942 10101000  46  2,74    127
151,080           113    66    82  65 0,930  83  5,35 0,340  0,914 10100000  46  2,74    127
152,010           113    66    82  61 0,990  83  5,02 0,340  0,974 10100000  46  2,74    127
153,000           113    66    82  64 0,940  83  5,31 0,340  0,920 10100000  46  2,74    127
153,940           120    68    85  63 0,960  77  4,78 0,330  1,060 10100000  46  2,66    127
154,900           116    67    83  63 0,960  75  4,66 0,340  1,065 10001000  46  2,70    127
155,860           116    68    83  63 0,960  73  4,56 0,330  1,088 10001000  46  2,67    127
156,820           117    67    82  60 1,000  82  4,91 0,340  1,005 10001000  46  2,69    127
157,820           114    65    82  63 0,960  82  5,09 0,330  0,960 10001000  46  2,75    127
158,780           116    67    82  61 0,990  84  5,10 0,340  0,961 10001000  46  2,70    127
159,770           113    65    81  63 0,950  84  5,26 0,330  0,923 10001000  46  2,76    127
160,720           115    66    82  63 0,960  83  5,17 0,330  0,945 10001000  46  2,71    127
161,680           113    65    82  65 0,930  84  5,39 0,340  0,915 10001000  46  2,74    127
162,610           118    68    84  64 0,940  86  5,52 0,340  0,915 10000000  46  2,65    127
163,550           119    69    85  65 0,930  88  5,64 0,340  0,901 10001000  46  2,65    127
164,480           118    68    83  65 0,920  84  5,44 0,340  0,915 10001000  46  2,66    127
165,400           117    69    83  67 0,900  77  5,10 0,330  0,976 10001000  46  2,65    127
166,300           118    68    84  66 0,910  82  5,40 0,340  0,936 10000000  46  2,66    127
167,210           120    69    84  67 0,900  80  5,30 0,330  0,953 10001000  46  2,64    127
168,110           120    68    83  67 0,890  80  5,37 0,320  0,930 10001000  46  2,67    127
169,000           119    68    82  67 0,890  77  5,18 0,320  0,944 10000000  46  2,67    127
169,890           114    67    81  71 0,840  71  5,09 0,310  0,954 10000000  46  2,69    127
170,730           119    69    84  70 0,860  76  5,30 0,330  0,953 10000000  46  2,63    127
171,590           121    70    85  67 0,900  79  5,25 0,330  0,971 10000000  46  2,61    127
172,490           123    70    86  64 0,940  80  5,12 0,330  1,004 10001000  46  2,61    127
173,430           124    70    87  65 0,930  82  5,29 0,330  0,981 10001000  46  2,59    127
174,360           123    70    85  65 0,930  84  5,39 0,330  0,948 10001000  46  2,61    127
175,290           117    68    84  67 0,890  76  5,13 0,320  0,976 10001000  46  2,67    127
176,180           122    71    85  67 0,890  74  5,01 0,320  1,017 10000000  46  2,57    127
177,070           123    69    86  67 0,890  83  5,59 0,330  0,925 10001000  46  2,63    127
177,960           125    71    87  67 0,900  81  5,40 0,330  0,963 10001000  46  2,57    127
178,860           124    71    86  67 0,890  79  5,33 0,320  0,970 10001000  46  2,56    127
179,750           122    70    85  69 0,870  77  5,31 0,320  0,963 10001000  46  2,59    127
180,620           121    71    86  71 0,840  73  5,22 0,310  0,985 10000000  46  2,58    127
181,460           124    71    88  71 0,840  81  5,79 0,330  0,909 10001000  46  2,57    127
182,300           123    71    88  68 0,880  79  5,37 0,320  0,977 10001000  46  2,57    127
183,180           126    73    88  66 0,910  80  5,25 0,330  1,000 10001000  46  2,51    127
184,090           127    71    86  65 0,930  84  5,40 0,330  0,950 10001000  46  2,57    127
185,020           120    68    82  66 0,910  78  5,16 0,320  0,956 10001000  46  2,66    127
185,930           118    67    81  64 0,940  78  4,98 0,320  0,972 10000000  46  2,69    127
186,870           116    66    80  65 0,930  77  4,95 0,330  0,969 10000000  46  2,74    127
187,800           116    67    81  65 0,930  75  4,81 0,320  1,007 10000000  46  2,71    127
188,730           118    69    82  64 0,940  73  4,64 0,320  1,063 10000000  46  2,65    127
189,670           120    68    84  64 0,940  82  5,26 0,330  0,952 10000000  46  2,67    127
190,610           117    68    83  65 0,920  79  5,10 0,320  0,976 10000000  46  2,67    127
191,530           119    69    84  65 0,920  78  5,07 0,330  0,988 10000000  46  2,63    127
192,450           117    67    83  65 0,930  78  5,05 0,320  0,980 10000000  46  2,69    127
193,380           117    69    83  64 0,940  75  4,82 0,320  1,026 10001000  46  2,63    127
194,320           118    67    83  63 0,950  82  5,15 0,330  0,961 10000000  46  2,68    127
195,270           120    69    84  63 0,950  78  4,88 0,340  1,029 10000000  46  2,62    127
196,220           121    68    85  65 0,930  84  5,42 0,330  0,938 10001000  46  2,67    127
197,150           117    68    84  65 0,920  78  5,04 0,330  1,002 10001000  46  2,65    127
198,070           120    70    85  65 0,930  77  4,95 0,320  1,027 10001000  46  2,61    127
199,000           121    70    85  65 0,920  77  4,99 0,320  1,019 10100000  46  2,61    127
199,920           121    70    85  65 0,930  77  4,95 0,320  1,027 10100000  46  2,61    127
200,850           121    70    85  63 0,950  77  4,84 0,320  1,050 10100000  46  2,61    127
201,800           121    70    85  63 0,960  77  4,80 0,320  1,059 10100000  46  2,61    127
202,760           125    72    87  62 0,970  72  4,43 0,320  1,171 10100000  46  2,55    127
203,730           126    70    86  61 0,980  75  4,54 0,330  1,136 10001000  46  2,59    127
204,710           124    69    86  62 0,970  78  4,81 0,320  1,066 10001000  46  2,65    127
205,680           124    70    86  62 0,970  82  5,05 0,340  1,024 10000000  46  2,61    127
206,650           124    69    84  63 0,960  82  5,14 0,330  0,977 10001000  46  2,62    127
207,610           118    66    82  65 0,920  79  5,15 0,320  0,958 10001000  46  2,71    127
208,530           120    68    84  64 0,940  84  5,36 0,330  0,943 10001000  46  2,66    127
209,470           121    68    85  65 0,920  85  5,54 0,330  0,917 10001000  46  2,68    127
210,390           122    70    85  64 0,940  82  5,25 0,330  0,974 10001000  46  2,61    127
